timestamp,segmen,target,durasi_ms,ok,extra
2026-07-22 08:05:43,gw_total_frame,Node3,213.92,1,
2026-07-22 08:05:44,lora_link,Node1,1100.66,1,rssi=-65;snr=9.25;bytes=182
2026-07-22 08:05:44,firebase_upload,detection_system/node1,71.79,1,bytes=292
2026-07-22 08:05:44,decision,Node1,0.04,1,pred=0
2026-07-22 08:05:44,firebase_upload,detection_system/node1,72.50,1,bytes=128
2026-07-22 08:05:44,firebase_upload,Timeseries/Node1,67.53,1,bytes=58
2026-07-22 08:05:44,gw_total_frame,Node1,219.34,1,
2026-07-22 08:05:46,lora_link,Node2,1097.71,1,rssi=-64;snr=9.5;bytes=182
2026-07-22 08:05:46,firebase_upload,detection_system/node2,97.17,1,bytes=291
2026-07-22 08:05:47,lora_link,Node3,1100.58,1,rssi=-60;snr=10.0;bytes=182
2026-07-22 08:05:47,firebase_upload,detection_system/node3,74.77,1,bytes=292
2026-07-22 08:05:48,lora_link,Node1,1100.68,1,rssi=-64;snr=9.0;bytes=182
2026-07-22 08:05:48,firebase_upload,detection_system/node1,75.04,1,bytes=291
2026-07-22 08:05:49,lora_link,Node2,1100.49,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:05:50,firebase_upload,detection_system/node2,72.22,1,bytes=291
2026-07-22 08:05:50,decision,Node2,0.03,1,pred=0
2026-07-22 08:05:50,firebase_upload,detection_system/node2,75.20,1,bytes=128
2026-07-22 08:05:50,firebase_upload,Timeseries/Node2,73.67,1,bytes=58
2026-07-22 08:05:50,gw_total_frame,Node2,226.41,1,
2026-07-22 08:05:51,lora_link,Node3,1089.65,1,rssi=-60;snr=9.75;bytes=182
2026-07-22 08:05:51,firebase_upload,detection_system/node3,90.09,1,bytes=292
2026-07-22 08:05:51,decision,Node3,0.03,1,pred=0
2026-07-22 08:05:51,firebase_upload,detection_system/node3,73.68,1,bytes=128
2026-07-22 08:05:51,firebase_upload,Timeseries/Node3,83.06,1,bytes=58
2026-07-22 08:05:51,gw_total_frame,Node3,251.50,1,
2026-07-22 08:05:52,lora_link,Node1,1064.39,1,rssi=-64;snr=9.25;bytes=182
2026-07-22 08:05:52,firebase_upload,detection_system/node1,72.36,1,bytes=292
2026-07-22 08:05:52,decision,Node1,0.04,1,pred=0
2026-07-22 08:05:52,firebase_upload,detection_system/node1,66.11,1,bytes=128
2026-07-22 08:05:52,firebase_upload,Timeseries/Node1,67.86,1,bytes=58
2026-07-22 08:05:52,gw_total_frame,Node1,211.11,1,
2026-07-22 08:05:53,lora_link,Node2,1094.14,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:05:54,firebase_upload,detection_system/node2,75.73,1,bytes=291
2026-07-22 08:05:55,lora_link,Node3,1099.07,1,rssi=-60;snr=9.25;bytes=182
2026-07-22 08:05:55,firebase_upload,detection_system/node3,94.47,1,bytes=292
2026-07-22 08:05:56,lora_link,Node1,1093.85,1,rssi=-64;snr=9.5;bytes=182
2026-07-22 08:05:56,firebase_upload,detection_system/node1,87.88,1,bytes=291
2026-07-22 08:05:57,lora_link,Node2,1100.59,1,rssi=-65;snr=9.75;bytes=182
2026-07-22 08:05:57,firebase_upload,detection_system/node2,74.50,1,bytes=292
2026-07-22 08:05:57,decision,Node2,0.04,1,pred=0
2026-07-22 08:05:58,firebase_upload,detection_system/node2,73.97,1,bytes=128
2026-07-22 08:05:58,firebase_upload,Timeseries/Node2,72.76,1,bytes=58
2026-07-22 08:05:58,gw_total_frame,Node2,227.30,1,
2026-07-22 08:05:59,lora_link,Node3,1097.37,1,rssi=-60;snr=9.5;bytes=182
2026-07-22 08:05:59,firebase_upload,detection_system/node3,85.44,1,bytes=291
2026-07-22 08:05:59,decision,Node3,0.04,1,pred=0
2026-07-22 08:05:59,firebase_upload,detection_system/node3,68.75,1,bytes=128
2026-07-22 08:05:59,firebase_upload,Timeseries/Node3,73.06,1,bytes=58
2026-07-22 08:05:59,gw_total_frame,Node3,233.39,1,
2026-07-22 08:06:00,lora_link,Node1,1082.09,1,rssi=-64;snr=9.0;bytes=182
2026-07-22 08:06:00,firebase_upload,detection_system/node1,69.83,1,bytes=291
2026-07-22 08:06:00,decision,Node1,0.04,1,pred=0
2026-07-22 08:06:00,firebase_upload,detection_system/node1,80.50,1,bytes=128
2026-07-22 08:06:00,firebase_upload,Timeseries/Node1,65.06,1,bytes=58
2026-07-22 08:06:00,gw_total_frame,Node1,220.55,1,
2026-07-22 08:06:01,lora_link,Node2,1095.35,1,rssi=-65;snr=9.75;bytes=182
2026-07-22 08:06:01,firebase_upload,detection_system/node2,66.61,1,bytes=292
2026-07-22 08:06:03,lora_link,Node3,1100.63,1,rssi=-59;snr=10.0;bytes=182
2026-07-22 08:06:03,firebase_upload,detection_system/node3,67.24,1,bytes=292
2026-07-22 08:06:04,lora_link,Node1,1100.65,1,rssi=-65;snr=9.25;bytes=182
2026-07-22 08:06:04,firebase_upload,detection_system/node1,72.84,1,bytes=292
2026-07-22 08:06:05,lora_link,Node2,1093.95,1,rssi=-65;snr=9.75;bytes=182
2026-07-22 08:06:05,firebase_upload,detection_system/node2,69.64,1,bytes=292
2026-07-22 08:06:05,decision,Node2,0.03,1,pred=0
2026-07-22 08:06:05,firebase_upload,detection_system/node2,79.96,1,bytes=128
2026-07-22 08:06:06,firebase_upload,Timeseries/Node2,76.83,1,bytes=58
2026-07-22 08:06:06,gw_total_frame,Node2,232.33,1,
2026-07-22 08:06:07,lora_link,Node3,1086.70,1,rssi=-60;snr=9.5;bytes=182
2026-07-22 08:06:07,firebase_upload,detection_system/node3,69.82,1,bytes=291
2026-07-22 08:06:07,decision,Node3,0.04,1,pred=0
2026-07-22 08:06:07,firebase_upload,detection_system/node3,74.43,1,bytes=128
2026-07-22 08:06:07,firebase_upload,Timeseries/Node3,73.10,1,bytes=58
2026-07-22 08:06:07,gw_total_frame,Node3,223.04,1,
2026-07-22 08:06:08,lora_link,Node1,1093.14,1,rssi=-65;snr=9.25;bytes=182
2026-07-22 08:06:08,firebase_upload,detection_system/node1,69.08,1,bytes=292
2026-07-22 08:06:08,decision,Node1,0.03,1,pred=0
2026-07-22 08:06:08,firebase_upload,detection_system/node1,76.19,1,bytes=128
2026-07-22 08:06:08,firebase_upload,Timeseries/Node1,76.40,1,bytes=58
2026-07-22 08:06:08,gw_total_frame,Node1,228.18,1,
2026-07-22 08:06:09,lora_link,Node2,1087.41,1,rssi=-65;snr=9.75;bytes=182
2026-07-22 08:06:09,firebase_upload,detection_system/node2,80.29,1,bytes=292
2026-07-22 08:06:11,lora_link,Node3,1097.40,1,rssi=-60;snr=10.0;bytes=182
2026-07-22 08:06:11,firebase_upload,detection_system/node3,80.90,1,bytes=292
2026-07-22 08:06:12,lora_link,Node1,1098.41,1,rssi=-64;snr=9.0;bytes=182
2026-07-22 08:06:12,firebase_upload,detection_system/node1,83.60,1,bytes=291
2026-07-22 08:06:13,lora_link,Node2,1095.44,1,rssi=-66;snr=9.5;bytes=182
2026-07-22 08:06:13,firebase_upload,detection_system/node2,70.83,1,bytes=291
2026-07-22 08:06:13,decision,Node2,0.04,1,pred=0
2026-07-22 08:06:13,firebase_upload,detection_system/node2,75.15,1,bytes=128
2026-07-22 08:06:13,firebase_upload,Timeseries/Node2,71.79,1,bytes=58
2026-07-22 08:06:13,gw_total_frame,Node2,223.70,1,
2026-07-22 08:06:15,lora_link,Node3,1092.26,1,rssi=-59;snr=9.75;bytes=182
2026-07-22 08:06:15,firebase_upload,detection_system/node3,73.53,1,bytes=292
2026-07-22 08:06:15,decision,Node3,0.04,1,pred=0
2026-07-22 08:06:15,firebase_upload,detection_system/node3,80.58,1,bytes=128
2026-07-22 08:06:15,firebase_upload,Timeseries/Node3,82.93,1,bytes=58
2026-07-22 08:06:15,gw_total_frame,Node3,259.44,1,
2026-07-22 08:06:16,lora_link,Node1,1055.41,1,rssi=-65;snr=9.25;bytes=182
2026-07-22 08:06:16,firebase_upload,detection_system/node1,76.65,1,bytes=292
2026-07-22 08:06:16,decision,Node1,0.04,1,pred=0
2026-07-22 08:06:16,firebase_upload,detection_system/node1,67.97,1,bytes=128
2026-07-22 08:06:16,firebase_upload,Timeseries/Node1,69.24,1,bytes=58
2026-07-22 08:06:16,gw_total_frame,Node1,219.26,1,
2026-07-22 08:06:17,lora_link,Node2,1097.11,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:06:17,firebase_upload,detection_system/node2,97.58,1,bytes=291
2026-07-22 08:06:19,lora_link,Node3,1100.89,1,rssi=-59;snr=9.75;bytes=182
2026-07-22 08:06:19,firebase_upload,detection_system/node3,75.81,1,bytes=292
2026-07-22 08:06:20,lora_link,Node1,1100.45,1,rssi=-63;snr=9.5;bytes=182
2026-07-22 08:06:20,firebase_upload,detection_system/node1,70.76,1,bytes=291
2026-07-22 08:06:21,lora_link,Node2,1094.51,1,rssi=-65;snr=9.5;bytes=182
2026-07-22 08:06:21,firebase_upload,detection_system/node2,74.12,1,bytes=291
2026-07-22 08:06:21,decision,Node2,0.05,1,pred=0
2026-07-22 08:06:21,firebase_upload,detection_system/node2,67.52,1,bytes=128
2026-07-22 08:06:21,firebase_upload,Timeseries/Node2,78.74,1,bytes=58
2026-07-22 08:06:21,gw_total_frame,Node2,226.00,1,
2026-07-22 08:06:22,lora_link,Node3,1090.04,1,rssi=-59;snr=9.75;bytes=182
2026-07-22 08:06:23,firebase_upload,detection_system/node3,97.73,1,bytes=292
2026-07-22 08:06:23,decision,Node3,0.04,1,pred=0
2026-07-22 08:06:23,firebase_upload,detection_system/node3,68.76,1,bytes=128
2026-07-22 08:06:23,firebase_upload,Timeseries/Node3,66.73,1,bytes=58
2026-07-22 08:06:23,gw_total_frame,Node3,238.59,1,
2026-07-22 08:06:24,lora_link,Node1,1077.06,1,rssi=-64;snr=9.5;bytes=182
